module,type,name,res_id,src,value,comments
account_asset,model,"ir.model.fields,field_description",account_asset.field_asset_asset_report_id,ID,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_asset_depreciation_confirmation_wizard_id,ID,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_asset_modify_id,ID,,
account_asset,model,"ir.model.fields,help",account_asset.field_account_asset_asset_prorata,Indicates that the first depreciation entry for this asset have to be done from the purchase date instead of the first January / Start date of fiscal year,,
account_asset,model,"ir.model.fields,help",account_asset.field_account_asset_category_prorata,Indicates that the first depreciation entry for this asset have to be done from the purchase date instead of the first of January,,
account_asset,model,"ir.model,name",account_asset.model_account_invoice,Invoice,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_asset_invoice_id,Invoice,,
account_asset,model,"ir.ui.view,arch_db",account_asset.view_account_asset_asset_form,Invoice,,
account_asset,model,"ir.model,name",account_asset.model_account_invoice_line,Invoice Line,,
account_asset,model,"ir.model.fields,help",account_asset.field_account_asset_asset_salvage_value,It is the amount you plan to have that you cannot depreciate.,,
account_asset,model,"ir.ui.view,arch_db",account_asset.view_account_asset_asset_form,Items,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_category_journal_id,Journal,,
account_asset,code,addons/account_asset/models/account_asset.py,447,Journal Entries,,
account_asset,model,"ir.ui.view,arch_db",account_asset.view_account_asset_category_form,Journal Entries,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_asset___last_update,Last Modified on,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_category___last_update,Last Modified on,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_depreciation_line___last_update,Last Modified on,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_asset_asset_report___last_update,Last Modified on,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_asset_depreciation_confirmation_wizard___last_update,Last Modified on,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_asset_modify___last_update,Last Modified on,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_asset_write_uid,Last Updated by,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_category_write_uid,Last Updated by,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_depreciation_line_write_uid,Last Updated by,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_asset_depreciation_confirmation_wizard_write_uid,Last Updated by,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_asset_modify_write_uid,Last Updated by,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_asset_write_date,Last Updated on,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_category_write_date,Last Updated on,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_depreciation_line_write_date,Last Updated on,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_asset_depreciation_confirmation_wizard_write_date,Last Updated on,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_asset_modify_write_date,Last Updated on,,
account_asset,selection,"account.asset.asset,method",0,Linear,,
account_asset,selection,"account.asset.category,method",0,Linear,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_depreciation_line_move_check,Linked,,
account_asset,model,"ir.ui.view,arch_db",account_asset.asset_modify_form,Modify,,
account_asset,model,"ir.actions.act_window,name",account_asset.action_asset_modify,Modify Asset,,
account_asset,model,"ir.model,name",account_asset.model_asset_modify,Modify Asset,,
account_asset,model,"ir.ui.view,arch_db",account_asset.asset_modify_form,Modify Asset,,
account_asset,model,"ir.ui.view,arch_db",account_asset.view_account_asset_asset_form,Modify Depreciation,,
account_asset,model,"ir.ui.view,arch_db",account_asset.view_account_asset_search,Month,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_invoice_line_asset_mrr,Monthly Recurring Revenue,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_depreciation_line_remaining_value,Next Period Depreciation,,
account_asset,model,"ir.ui.view,arch_db",account_asset.view_asset_asset_report_search,Not archived,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_asset_note,Note,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_asset_method_number,Number of Depreciations,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_category_method_number,Number of Depreciations,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_asset_modify_method_number,Number of Depreciations,,
account_asset,selection,"account.asset.asset,method_time",0,Number of Entries,,
account_asset,selection,"account.asset.category,method_time",0,Number of Entries,,
account_asset,model,"ir.ui.view,arch_db",account_asset.view_account_asset_category_form,Number of Entries,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_asset_method_period,Number of Months in a Period,,
account_asset,model,"ir.ui.view,arch_db",account_asset.view_account_asset_category_form,One Entry Every,,
account_asset,code,addons/account_asset/models/account_asset.py,620,Partner,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_asset_partner_id,Partner,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_asset_asset_report_partner_id,Partner,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_category_method_period,Period Length,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_asset_modify_method_period,Period Length,,
account_asset,model,"ir.ui.view,arch_db",account_asset.view_account_asset_category_form,Periodicity,,
account_asset,model,"ir.actions.act_window,name",account_asset.action_asset_depreciation_confirmation_wizard,Post Depreciation Lines,,
account_asset,code,addons/account_asset/static/src/js/account_asset.js,49,Posted,,openerp-web
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_depreciation_line_move_posted_check,Posted,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_asset_asset_report_move_check,Posted,,
account_asset,model,"ir.ui.view,arch_db",account_asset.view_asset_asset_report_search,Posted,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_asset_asset_report_posted_value,Posted Amount,,
account_asset,model,"ir.ui.view,arch_db",account_asset.view_asset_asset_report_search,Posted depreciation lines,,
account_asset,model,"ir.model,name",account_asset.model_product_template,Product Template,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_asset_prorata,Prorata Temporis,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_category_prorata,Prorata Temporis,,
account_asset,code,addons/account_asset/models/account_asset.py,379,"Prorata temporis can be applied only for time method ""number of depreciations"".",,
account_asset,model,"ir.ui.view,arch_db",account_asset.view_account_asset_category_search,Purchase,,
account_asset,model,"ir.ui.view,arch_db",account_asset.view_asset_asset_report_search,Purchase Month,,
account_asset,selection,"account.asset.category,type",0,Purchase: Asset,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_asset_modify_name,Reason,,
account_asset,model,"ir.ui.view,arch_db",account_asset.view_account_asset_category_form,Recognition Account,,
account_asset,model,"ir.ui.view,arch_db",account_asset.view_account_asset_category_form,Recognition Income Account,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_asset_code,Reference,,
account_asset,model,"ir.ui.view,arch_db",account_asset.view_account_asset_asset_form,Residual,,
account_asset,model,"ir.model.fields,field_description",account_asset.field_account_asset_asset_value_residual,Residual Value,,
account_asset,selection,"account.asset.asset,state",0,Running,,
account_asset,selection,"asset.asset.report,state",0,Running,,
account_asset,model,"ir.ui.view,arch_db",account_asset.view_asset_asset_report_search,Running,,
account_asset,selection,"account.asset.category,type",0,Sale: Revenue Recognition,,
